city,date,fare,ride_id,driver_count,type
East Marymouth,2/4/2019 19:03,31.44,9310000000000.0,5,Suburban
New Olivia,2/3/2019 8:51,42.89,7780000000000.0,20,Suburban
North Jeffrey,4/9/2019 20:40,21.2,8490000000000.0,11,Suburban
North Richardhaven,1/19/2019 3:13,41.94,4580000000000.0,1,Suburban
Lake Scott,5/5/2019 5:58,18.48,7990000000000.0,23,Suburban
West Kimmouth,5/1/2019 9:07,23.69,1250000000000.0,4,Suburban
Lewisland,2/21/2019 23:06,23.3,7500000000000.0,4,Suburban
Mezachester,1/13/2019 15:21,23.83,5270000000000.0,14,Suburban
Williamsonville,5/7/2019 19:45,26.11,2820000000000.0,2,Suburban
East Marymouth,4/4/2019 10:59,23.38,8030000000000.0,5,Suburban
Veronicaberg,5/7/2019 13:31,42.48,3340000000000.0,20,Suburban
Lewisland,3/28/2019 1:32,43.77,7960000000000.0,4,Suburban
Lewisland,2/6/2019 20:33,33.22,5530000000000.0,4,Suburban
Josephside,2/24/2019 3:58,40.92,175000000000.0,25,Suburban
Bethanyland,3/17/2019 20:29,44.81,4170000000000.0,22,Suburban
North Richardhaven,2/7/2019 0:21,12.58,1430000000000.0,1,Suburban
West Kimmouth,3/9/2019 2:23,35.3,5040000000000.0,4,Suburban
Lake Robertside,3/14/2019 19:44,35.79,8740000000000.0,4,Suburban
New Shannonberg,2/18/2019 11:25,21.66,8770000000000.0,20,Suburban
North Jeffrey,1/14/2019 8:29,25.02,4720000000000.0,11,Suburban
Nicolechester,1/8/2019 19:26,26.16,890000000000.0,19,Suburban
Williamsonville,3/6/2019 3:55,25.69,876000000000.0,2,Suburban
Colemanland,4/23/2019 17:09,16.1,3630000000000.0,23,Suburban
West Hannah,4/2/2019 16:29,33.41,306000000000.0,12,Suburban
South Brenda,1/16/2019 13:20,47.66,4360000000000.0,1,Suburban
Grayville,3/5/2019 12:31,14.15,3500000000000.0,2,Suburban
Port Shane,1/28/2019 15:34,45.7,5720000000000.0,7,Suburban
Veronicaberg,2/9/2019 6:55,26.39,1330000000000.0,20,Suburban
North Jeffrey,2/18/2019 20:41,35.03,4480000000000.0,11,Suburban
Nicolechester,2/10/2019 16:40,37.22,3460000000000.0,19,Suburban
Grayville,3/20/2019 5:36,35.34,3550000000000.0,2,Suburban
West Kimmouth,3/29/2019 4:50,34.84,1770000000000.0,4,Suburban
New Raymond,4/8/2019 14:44,46.37,249000000000.0,17,Suburban
West Kimmouth,1/9/2019 19:41,19.77,684000000000.0,4,Suburban
Brandonfort,1/10/2019 11:10,40.2,9840000000000.0,10,Suburban
Victoriaport,1/26/2019 8:07,23.94,4200000000000.0,16,Suburban
Port Shane,4/6/2019 11:22,43.21,1910000000000.0,7,Suburban
Brandonfort,3/13/2019 23:19,21.62,9840000000000.0,10,Suburban
North Jeffrey,1/10/2019 19:17,33.85,8090000000000.0,11,Suburban
New Shannonberg,4/20/2019 10:09,46.8,592000000000.0,20,Suburban
Barronchester,3/20/2019 18:52,35.09,4840000000000.0,11,Suburban
Josephside,4/26/2019 2:02,27.2,3030000000000.0,25,Suburban
Rodriguezview,5/5/2019 20:48,25.19,5110000000000.0,20,Suburban
South Teresa,3/26/2019 8:11,37.29,850000000000.0,21,Suburban
Port Shane,1/15/2019 18:16,33.95,5360000000000.0,7,Suburban
New Shannonberg,5/2/2019 11:40,13.08,5650000000000.0,20,Suburban
Rodriguezview,4/24/2019 8:08,18.22,6270000000000.0,20,Suburban
Lake Ann,2/16/2019 7:08,39.8,1710000000000.0,3,Suburban
Myersshire,4/15/2019 0:07,32.13,6920000000000.0,19,Suburban
Colemanland,4/22/2019 7:16,31.43,8430000000000.0,23,Suburban
Veronicaberg,1/11/2019 16:25,31.26,8820000000000.0,20,Suburban
Lewishaven,1/20/2019 12:47,35.0,5770000000000.0,23,Suburban
South Brenda,3/4/2019 1:04,16.6,2240000000000.0,1,Suburban
East Marymouth,1/23/2019 6:04,24.91,6000000000000.0,5,Suburban
Rodriguezview,4/28/2019 0:56,26.61,4840000000000.0,20,Suburban
Grayville,1/7/2019 20:09,34.62,8240000000000.0,2,Suburban
Nicolechester,3/8/2019 15:28,31.71,5160000000000.0,19,Suburban
Lake Scott,5/2/2019 19:14,35.54,8220000000000.0,23,Suburban
Rodriguezview,1/12/2019 2:10,26.41,899000000000.0,20,Suburban
South Teresa,3/1/2019 13:10,34.24,2690000000000.0,21,Suburban
Lake Scott,1/24/2019 8:27,23.8,8230000000000.0,23,Suburban
South Brenda,1/28/2019 11:55,30.98,6000000000000.0,1,Suburban
South Brenda,1/5/2019 14:49,47.38,2890000000000.0,1,Suburban
Josephside,2/3/2019 14:48,43.39,7790000000000.0,25,Suburban
Myersshire,4/20/2019 4:56,37.15,4250000000000.0,19,Suburban
East Danielview,1/15/2019 3:55,21.97,232000000000.0,22,Suburban
North Timothy,2/16/2019 17:53,14.94,7960000000000.0,7,Suburban
Sotoville,4/22/2019 3:14,31.24,947000000000.0,10,Suburban
Grayville,1/25/2019 10:17,39.35,6110000000000.0,2,Suburban
Myersshire,4/30/2019 10:54,41.25,5290000000000.0,19,Suburban
Barronchester,1/9/2019 9:01,38.57,1250000000000.0,11,Suburban
Mezachester,1/2/2019 16:22,47.07,8990000000000.0,14,Suburban
East Marymouth,1/19/2019 19:28,29.94,389000000000.0,5,Suburban
West Kimmouth,2/10/2019 23:43,23.35,6120000000000.0,4,Suburban
Veronicaberg,1/31/2019 2:16,23.41,4300000000000.0,20,Suburban
Josephside,4/10/2019 10:56,32.26,5720000000000.0,25,Suburban
Sotoville,4/27/2019 19:45,28.84,9910000000000.0,10,Suburban
Veronicaberg,1/18/2019 18:40,44.05,1680000000000.0,20,Suburban
Victoriaport,3/19/2019 16:48,29.54,3050000000000.0,16,Suburban
New Raymond,1/10/2019 12:41,49.19,7830000000000.0,17,Suburban
West Hannah,2/13/2019 9:44,42.61,881000000000.0,12,Suburban
East Danielview,5/2/2019 19:46,19.41,8120000000000.0,22,Suburban
Veronicaberg,1/29/2019 3:50,48.05,5230000000000.0,20,Suburban
Davidfurt,2/3/2019 13:58,33.84,7160000000000.0,23,Suburban
Davidfurt,2/20/2019 1:41,46.67,2880000000000.0,23,Suburban
South Teresa,4/25/2019 11:50,38.81,8760000000000.0,21,Suburban
West Hannah,1/7/2019 19:37,46.64,5790000000000.0,12,Suburban
Lake Ann,3/30/2019 17:23,23.87,5130000000000.0,3,Suburban
Bethanyland,1/25/2019 1:04,41.85,5330000000000.0,22,Suburban
East Danielview,2/14/2019 20:03,20.26,7530000000000.0,22,Suburban
South Brenda,2/13/2019 15:40,31.67,7820000000000.0,1,Suburban
Colemanland,4/16/2019 18:17,42.08,9750000000000.0,23,Suburban
Davidfurt,4/6/2019 15:38,17.99,8580000000000.0,23,Suburban
Bethanyland,1/28/2019 8:33,23.73,4130000000000.0,22,Suburban
Sotoville,1/21/2019 10:21,34.06,570000000000.0,10,Suburban
East Aaronbury,1/10/2019 8:33,23.02,9270000000000.0,7,Suburban
Colemanland,1/11/2019 0:28,49.28,4060000000000.0,23,Suburban
Lewishaven,4/27/2019 7:18,18.56,4920000000000.0,23,Suburban
Lake Omar,1/17/2019 18:29,28.54,8210000000000.0,22,Suburban
New Shannonberg,2/12/2019 20:27,15.31,9480000000000.0,20,Suburban
North Jeffrey,2/16/2019 19:18,26.66,7470000000000.0,11,Suburban
South Brenda,2/14/2019 7:07,16.86,5980000000000.0,1,Suburban
North Richardhaven,2/7/2019 13:18,27.02,641000000000.0,1,Suburban
South Brenda,4/10/2019 20:04,35.83,4340000000000.0,1,Suburban
Grayville,1/20/2019 19:11,24.53,6950000000000.0,2,Suburban
Victoriaport,1/15/2019 19:03,14.87,8300000000000.0,16,Suburban
South Teresa,4/27/2019 14:37,45.77,4660000000000.0,21,Suburban
East Marymouth,4/23/2019 14:20,33.66,8240000000000.0,5,Suburban
Lake Omar,3/3/2019 13:17,33.97,1570000000000.0,22,Suburban
Lake Scott,2/18/2019 11:38,47.37,2730000000000.0,23,Suburban
Port Shane,2/16/2019 17:52,22.81,8250000000000.0,7,Suburban
Davidfurt,4/27/2019 23:52,45.98,5460000000000.0,23,Suburban
Lake Ann,1/10/2019 4:20,18.22,2900000000000.0,3,Suburban
New Raymond,1/31/2019 19:56,12.87,2300000000000.0,17,Suburban
West Hannah,3/9/2019 11:22,21.44,8330000000000.0,12,Suburban
Port Shane,3/23/2019 9:36,18.58,3260000000000.0,7,Suburban
Barronchester,2/4/2019 14:59,45.75,7220000000000.0,11,Suburban
Davidfurt,2/12/2019 10:07,49.55,3640000000000.0,23,Suburban
Grayville,5/1/2019 14:27,26.26,6820000000000.0,2,Suburban
Lake Robertside,2/24/2019 6:25,41.57,9700000000000.0,4,Suburban
North Richardhaven,1/16/2019 13:38,21.06,1760000000000.0,1,Suburban
Lewisland,3/1/2019 4:34,43.77,5010000000000.0,4,Suburban
Mezachester,2/13/2019 9:16,38.55,8130000000000.0,14,Suburban
Sotoville,1/2/2019 0:13,44.71,9900000000000.0,10,Suburban
Mezachester,4/19/2019 9:25,17.51,1730000000000.0,14,Suburban
South Teresa,4/15/2019 8:06,23.06,6620000000000.0,21,Suburban
Davidfurt,2/18/2019 7:04,17.06,2080000000000.0,23,Suburban
Lewisland,2/18/2019 12:17,23.87,4510000000000.0,4,Suburban
East Aaronbury,4/4/2019 6:02,16.9,7220000000000.0,7,Suburban
Mezachester,2/17/2019 13:16,34.17,1420000000000.0,14,Suburban
North Timothy,2/24/2019 13:40,12.86,3760000000000.0,7,Suburban
Veronicaberg,4/23/2019 20:34,47.51,9510000000000.0,20,Suburban
Lake Scott,3/16/2019 18:07,20.1,5410000000000.0,23,Suburban
New Raymond,3/19/2019 17:37,28.19,3980000000000.0,17,Suburban
Josephside,2/10/2019 7:56,35.39,8540000000000.0,25,Suburban
East Kentstad,3/18/2019 11:45,33.83,627000000000.0,20,Suburban
Williamsonville,4/25/2019 17:18,32.93,556000000000.0,2,Suburban
East Kentstad,4/12/2019 15:21,17.26,8440000000000.0,20,Suburban
New Olivia,3/22/2019 5:00,24.8,4470000000000.0,20,Suburban
Lake Ann,2/8/2019 10:30,40.27,3080000000000.0,3,Suburban
Lake Omar,3/29/2019 20:14,14.77,6600000000000.0,22,Suburban
Lake Omar,1/17/2019 4:55,35.94,8680000000000.0,22,Suburban
Josephside,2/28/2019 11:07,41.18,2440000000000.0,25,Suburban
East Kentstad,3/4/2019 21:52,20.83,2470000000000.0,20,Suburban
Williamsonville,3/22/2019 3:05,38.41,1340000000000.0,2,Suburban
Bethanyland,4/30/2019 19:49,27.99,9680000000000.0,22,Suburban
North Timothy,4/18/2019 0:06,26.98,3680000000000.0,7,Suburban
Lake Ann,3/13/2019 5:28,45.43,336000000000.0,3,Suburban
Mezachester,4/14/2019 2:15,15.17,8120000000000.0,14,Suburban
New Shannonberg,4/17/2019 20:06,39.47,6600000000000.0,20,Suburban
West Kimmouth,3/24/2019 21:04,49.96,5950000000000.0,4,Suburban
New Raymond,2/1/2019 4:56,35.6,225000000000.0,17,Suburban
East Danielview,5/4/2019 2:14,40.02,3640000000000.0,22,Suburban
Brandonfort,4/19/2019 5:52,44.24,1400000000000.0,10,Suburban
New Olivia,4/10/2019 23:05,48.31,4540000000000.0,20,Suburban
Myersshire,2/15/2019 13:31,40.6,5020000000000.0,19,Suburban
Davidfurt,2/1/2019 4:21,20.44,186000000000.0,23,Suburban
Port Shane,2/16/2019 3:35,29.99,3150000000000.0,7,Suburban
South Brenda,3/8/2019 11:06,41.85,6400000000000.0,1,Suburban
New Shannonberg,2/26/2019 18:56,24.28,556000000000.0,20,Suburban
Lake Scott,2/2/2019 5:37,26.45,1380000000000.0,23,Suburban
Rodriguezview,2/19/2019 8:21,42.1,4260000000000.0,20,Suburban
Lake Robertside,3/30/2019 0:54,16.53,30234681362.0,4,Suburban
Veronicaberg,3/28/2019 11:03,26.01,5590000000000.0,20,Suburban
Colemanland,2/16/2019 3:51,15.04,4030000000000.0,23,Suburban
Myersshire,4/24/2019 8:51,26.84,389000000000.0,19,Suburban
New Olivia,5/7/2019 2:49,15.41,4680000000000.0,20,Suburban
Nicolechester,3/8/2019 16:35,26.12,1530000000000.0,19,Suburban
South Brenda,4/26/2019 23:15,33.74,1470000000000.0,1,Suburban
South Teresa,2/23/2019 16:30,26.28,7870000000000.0,21,Suburban
North Timothy,2/19/2019 14:30,22.97,8120000000000.0,7,Suburban
Davidfurt,2/3/2019 3:14,40.18,8120000000000.0,23,Suburban
East Danielview,4/16/2019 21:06,42.94,7300000000000.0,22,Suburban
Brandonfort,3/16/2019 20:49,19.23,4360000000000.0,10,Suburban
Lake Robertside,1/23/2019 0:46,14.29,2340000000000.0,4,Suburban
South Brenda,4/27/2019 7:34,30.28,7030000000000.0,1,Suburban
South Teresa,1/20/2019 8:25,30.37,9590000000000.0,21,Suburban
East Danielview,3/4/2019 4:10,17.89,7640000000000.0,22,Suburban
New Shannonberg,5/2/2019 21:53,28.99,3410000000000.0,20,Suburban
Barronchester,4/28/2019 11:49,39.19,9920000000000.0,11,Suburban
Barronchester,3/19/2019 19:18,46.42,2890000000000.0,11,Suburban
West Hannah,2/22/2019 23:29,23.36,8180000000000.0,12,Suburban
Nicolechester,4/28/2019 17:38,34.87,5100000000000.0,19,Suburban
Lake Robertside,2/10/2019 15:11,20.98,7330000000000.0,4,Suburban
Colemanland,2/10/2019 3:12,35.76,8310000000000.0,23,Suburban
Bethanyland,4/17/2019 22:37,28.68,3150000000000.0,22,Suburban
East Marymouth,4/9/2019 1:04,29.03,8440000000000.0,5,Suburban
Rodriguezview,4/22/2019 20:56,44.68,1140000000000.0,20,Suburban
Colemanland,2/19/2019 2:23,23.45,1220000000000.0,23,Suburban
Lake Omar,4/13/2019 23:28,25.61,3670000000000.0,22,Suburban
Davidfurt,4/18/2019 15:43,47.3,8290000000000.0,23,Suburban
Davidfurt,4/3/2019 17:52,21.29,3930000000000.0,23,Suburban
New Raymond,3/28/2019 14:25,14.75,775000000000.0,17,Suburban
Lake Scott,2/2/2019 14:18,17.55,3950000000000.0,23,Suburban
Lake Scott,2/22/2019 6:26,37.51,2590000000000.0,23,Suburban
West Kimmouth,2/2/2019 19:04,36.71,6550000000000.0,4,Suburban
Davidfurt,5/7/2019 14:38,13.05,113000000000.0,23,Suburban
Port Shane,3/27/2019 11:55,28.8,4400000000000.0,7,Suburban
Lake Ann,5/2/2019 6:15,47.44,9070000000000.0,3,Suburban
North Timothy,4/24/2019 12:24,37.71,4500000000000.0,7,Suburban
East Marymouth,2/24/2019 18:02,27.38,5220000000000.0,5,Suburban
Lake Robertside,1/25/2019 21:44,48.81,6510000000000.0,4,Suburban
Josephside,2/25/2019 10:17,35.8,2850000000000.0,25,Suburban
Lake Robertside,1/13/2019 4:32,44.66,1760000000000.0,4,Suburban
East Marymouth,3/22/2019 21:54,14.13,6500000000000.0,5,Suburban
South Teresa,1/13/2019 15:30,20.93,6770000000000.0,21,Suburban
Lake Robertside,4/27/2019 6:20,28.29,9600000000000.0,4,Suburban
Lake Robertside,4/7/2019 6:35,46.5,5130000000000.0,4,Suburban
Lake Omar,1/3/2019 1:16,14.61,7120000000000.0,22,Suburban
Bethanyland,3/23/2019 21:53,40.07,636000000000.0,22,Suburban
West Kimmouth,4/29/2019 2:04,31.59,8390000000000.0,4,Suburban
Lewisland,2/11/2019 9:00,30.56,5330000000000.0,4,Suburban
Barronchester,4/2/2019 19:38,28.55,9110000000000.0,11,Suburban
Mezachester,5/7/2019 15:34,44.87,6590000000000.0,14,Suburban
Rodriguezview,4/7/2019 3:41,13.71,4670000000000.0,20,Suburban
Lewishaven,4/12/2019 15:01,49.15,6410000000000.0,23,Suburban
South Brenda,2/18/2019 6:29,41.32,9770000000000.0,1,Suburban
Lake Omar,4/15/2019 16:39,45.64,3820000000000.0,22,Suburban
Lewisland,1/30/2019 14:09,46.7,9370000000000.0,4,Suburban
Nicolechester,1/22/2019 14:48,32.03,8090000000000.0,19,Suburban
Lake Scott,1/11/2019 0:04,23.44,8560000000000.0,23,Suburban
Davidfurt,2/5/2019 18:23,27.55,6570000000000.0,23,Suburban
Port Shane,4/18/2019 0:52,12.05,1550000000000.0,7,Suburban
Bethanyland,3/14/2019 9:47,44.31,579000000000.0,22,Suburban
South Teresa,3/8/2019 5:29,42.68,6550000000000.0,21,Suburban
Josephside,4/12/2019 14:30,37.37,2630000000000.0,25,Suburban
Myersshire,4/17/2019 23:24,20.51,4670000000000.0,19,Suburban
Victoriaport,2/6/2019 16:28,45.86,6840000000000.0,16,Suburban
Brandonfort,1/30/2019 1:51,17.5,6480000000000.0,10,Suburban
Bethanyland,3/15/2019 13:10,39.66,9770000000000.0,22,Suburban
East Marymouth,3/5/2019 19:06,25.44,7450000000000.0,5,Suburban
North Jeffrey,3/19/2019 6:00,31.16,2460000000000.0,11,Suburban
Victoriaport,1/29/2019 4:04,35.5,2190000000000.0,16,Suburban
Mezachester,1/15/2019 4:53,16.6,3360000000000.0,14,Suburban
Rodriguezview,2/14/2019 1:59,30.39,9180000000000.0,20,Suburban
West Hannah,2/23/2019 11:22,23.5,7800000000000.0,12,Suburban
Port Shane,3/17/2019 0:39,47.75,1420000000000.0,7,Suburban
Colemanland,1/22/2019 10:21,46.43,3160000000000.0,23,Suburban
Nicolechester,3/28/2019 4:12,26.22,123000000000.0,19,Suburban
Josephside,1/2/2019 7:26,33.57,8530000000000.0,25,Suburban
Lewisland,1/23/2019 18:17,26.69,4360000000000.0,4,Suburban
South Teresa,2/11/2019 15:07,28.64,321000000000.0,21,Suburban
West Kimmouth,2/18/2019 11:53,49.38,1630000000000.0,4,Suburban
Davidfurt,3/9/2019 23:07,26.24,4650000000000.0,23,Suburban
North Jeffrey,2/21/2019 12:56,22.96,6850000000000.0,11,Suburban
East Kentstad,4/10/2019 20:44,21.38,9080000000000.0,20,Suburban
Brandonfort,4/4/2019 21:13,21.56,8110000000000.0,10,Suburban
Lewishaven,3/29/2019 7:24,14.21,126000000000.0,23,Suburban
East Danielview,4/26/2019 8:14,40.76,2970000000000.0,22,Suburban
Veronicaberg,4/2/2019 3:59,16.63,4530000000000.0,20,Suburban
Lake Omar,5/5/2019 23:39,12.45,6380000000000.0,22,Suburban
Lake Omar,4/13/2019 7:09,24.9,9450000000000.0,22,Suburban
Josephside,3/18/2019 22:55,35.58,5450000000000.0,25,Suburban
Port Shane,3/19/2019 12:25,40.39,910000000000.0,7,Suburban
Rodriguezview,2/21/2019 1:34,36.37,4980000000000.0,20,Suburban
East Kentstad,1/10/2019 11:15,24.65,7200000000000.0,20,Suburban
Brandonfort,3/3/2019 4:25,46.01,2290000000000.0,10,Suburban
North Timothy,3/17/2019 8:33,45.33,1760000000000.0,7,Suburban
North Richardhaven,3/19/2019 5:25,18.01,2800000000000.0,1,Suburban
East Danielview,2/4/2019 11:01,38.38,2530000000000.0,22,Suburban
Colemanland,4/5/2019 5:23,43.91,389000000000.0,23,Suburban
East Marymouth,3/13/2019 8:07,27.54,9780000000000.0,5,Suburban
Lake Robertside,2/16/2019 7:14,47.31,6270000000000.0,4,Suburban
North Jeffrey,4/27/2019 10:17,20.41,903000000000.0,11,Suburban
East Danielview,3/27/2019 16:22,36.0,1410000000000.0,22,Suburban
New Olivia,2/5/2019 22:03,35.76,5890000000000.0,20,Suburban
Lake Robertside,2/12/2019 9:45,20.03,9630000000000.0,4,Suburban
South Brenda,3/19/2019 19:25,48.98,8690000000000.0,1,Suburban
Josephside,4/24/2019 10:29,42.58,1070000000000.0,25,Suburban
West Kimmouth,3/5/2019 22:04,48.2,321833677.0,4,Suburban
Barronchester,4/5/2019 14:12,33.5,91435348621.0,11,Suburban
Bethanyland,3/6/2019 10:01,13.86,8570000000000.0,22,Suburban
Lake Omar,2/20/2019 21:56,33.61,2720000000000.0,22,Suburban
Williamsonville,4/28/2019 19:35,16.96,9630000000000.0,2,Suburban
Colemanland,1/19/2019 15:24,24.4,6650000000000.0,23,Suburban
Port Shane,1/30/2019 20:43,49.52,8260000000000.0,7,Suburban
West Kimmouth,3/13/2019 14:50,18.72,9390000000000.0,4,Suburban
Nicolechester,5/5/2019 8:45,15.43,8500000000000.0,19,Suburban
Mezachester,4/19/2019 19:05,29.12,8890000000000.0,14,Suburban
New Olivia,3/27/2019 9:35,34.54,4640000000000.0,20,Suburban
East Danielview,1/25/2019 11:58,48.32,1830000000000.0,22,Suburban
Brandonfort,4/15/2019 4:12,47.17,7390000000000.0,10,Suburban
Port Shane,4/3/2019 22:33,15.59,127000000000.0,7,Suburban
Colemanland,5/4/2019 4:24,12.62,4900000000000.0,23,Suburban
South Teresa,3/5/2019 19:18,32.29,4980000000000.0,21,Suburban
South Brenda,4/25/2019 7:08,23.6,1780000000000.0,1,Suburban
East Aaronbury,4/11/2019 3:24,34.4,6540000000000.0,7,Suburban
Sotoville,3/13/2019 16:06,14.36,8630000000000.0,10,Suburban
West Hannah,1/21/2019 19:54,41.95,16507766547.0,12,Suburban
South Teresa,3/9/2019 9:54,25.08,8140000000000.0,21,Suburban
Bethanyland,4/2/2019 4:29,34.38,1780000000000.0,22,Suburban
West Hannah,3/2/2019 17:06,13.92,7390000000000.0,12,Suburban
Lake Robertside,4/3/2019 3:27,12.76,1300000000000.0,4,Suburban
Colemanland,1/10/2019 6:49,27.7,8700000000000.0,23,Suburban
East Marymouth,2/12/2019 23:18,47.41,7410000000000.0,5,Suburban
New Raymond,2/11/2019 17:28,17.97,7550000000000.0,17,Suburban
Randallchester,4/13/2019 11:13,43.22,1080000000000.0,9,Rural
North Holly,2/2/2019 14:54,12.42,1990000000000.0,8,Rural
Michaelberg,3/27/2019 18:27,54.85,4420000000000.0,6,Rural
Lake Latoyabury,2/23/2019 21:12,47.9,3270000000000.0,2,Rural
Lake Latoyabury,5/6/2019 8:57,51.8,4020000000000.0,2,Rural
Taylorhaven,4/6/2019 1:01,45.31,2280000000000.0,1,Rural
Garzaport,2/18/2019 18:27,36.16,2930000000000.0,7,Rural
New Ryantown,1/27/2019 17:33,42.68,7990000000000.0,2,Rural
Lake Latoyabury,4/2/2019 21:00,13.46,8230000000000.0,2,Rural
North Holly,2/16/2019 17:02,39.46,4570000000000.0,8,Rural
Bradshawfurt,3/6/2019 21:44,19.74,6080000000000.0,7,Rural
South Marychester,2/19/2019 0:23,32.72,1480000000000.0,1,Rural
Bradshawfurt,3/24/2019 18:53,57.51,2300000000000.0,7,Rural
Lake Latoyabury,1/22/2019 12:42,13.5,8490000000000.0,2,Rural
South Marychester,1/2/2019 11:18,52.12,3450000000000.0,1,Rural
Jessicaport,1/1/2019 9:45,43.69,2420000000000.0,1,Rural
South Jennifer,4/1/2019 9:32,21.63,9140000000000.0,7,Rural
South Marychester,2/21/2019 19:16,55.4,8820000000000.0,1,Rural
South Saramouth,2/20/2019 16:32,44.29,3620000000000.0,7,Rural
Lake Latoyabury,4/22/2019 16:56,38.46,1670000000000.0,2,Rural
Lake Jamie,3/13/2019 6:41,26.09,1600000000000.0,4,Rural
Newtonview,1/8/2019 6:19,19.39,5350000000000.0,1,Rural
Michaelberg,1/18/2019 0:46,15.12,1030000000000.0,6,Rural
Jessicaport,1/14/2019 7:09,18.05,5410000000000.0,1,Rural
South Marychester,1/15/2019 21:44,30.26,3840000000000.0,1,Rural
North Jaime,3/6/2019 9:09,44.17,1150000000000.0,1,Rural
Penaborough,2/24/2019 0:44,21.89,2070000000000.0,6,Rural
North Jaime,3/12/2019 13:05,23.21,5990000000000.0,1,Rural
Lake Latoyabury,4/16/2019 21:12,24.1,4900000000000.0,2,Rural
South Jennifer,3/7/2019 19:10,48.79,9730000000000.0,7,Rural
Taylorhaven,3/5/2019 21:19,38.18,8560000000000.0,1,Rural
Jessicaport,4/13/2019 16:08,39.89,6510000000000.0,1,Rural
South Marychester,3/27/2019 12:07,34.42,4230000000000.0,1,Rural
Penaborough,4/27/2019 6:02,38.33,547000000000.0,6,Rural
New Ryantown,4/18/2019 19:43,42.97,231000000000.0,2,Rural
North Jaime,4/4/2019 13:13,51.83,9120000000000.0,1,Rural
Harringtonfort,1/6/2019 7:38,47.33,3850000000000.0,4,Rural
South Jennifer,4/5/2019 14:35,32.2,684000000000.0,7,Rural
North Holly,1/4/2019 3:31,24.88,4200000000000.0,8,Rural
Newtonview,2/5/2019 22:53,45.02,7080000000000.0,1,Rural
Randallchester,2/19/2019 3:52,58.55,8000000000000.0,9,Rural
Bradshawfurt,3/24/2019 7:34,19.89,7870000000000.0,7,Rural
South Marychester,2/25/2019 19:06,54.66,3140000000000.0,1,Rural
Bradshawfurt,2/18/2019 22:21,34.32,8880000000000.0,7,Rural
Bradshawfurt,4/8/2019 13:46,55.19,1740000000000.0,7,Rural
Jessicaport,3/18/2019 16:59,33.72,3050000000000.0,1,Rural
Michaelberg,3/27/2019 21:48,38.62,364000000000.0,6,Rural
West Heather,3/12/2019 4:22,26.55,7040000000000.0,4,Rural
Garzaport,4/17/2019 1:48,17.31,6090000000000.0,7,Rural
North Jaime,2/1/2019 8:59,17.05,9480000000000.0,1,Rural
New Ryantown,2/4/2019 23:54,45.7,3570000000000.0,2,Rural
North Holly,4/21/2019 21:14,18.54,6260000000000.0,8,Rural
West Heather,2/22/2019 9:01,17.4,8700000000000.0,4,Rural
Taylorhaven,4/3/2019 5:41,38.92,8300000000000.0,1,Rural
Bradshawfurt,4/7/2019 21:12,49.7,5090000000000.0,7,Rural
Michaelberg,1/11/2019 4:39,16.42,8800000000000.0,6,Rural
Michaelberg,4/22/2019 17:28,19.27,26848733115.0,6,Rural
North Holly,3/28/2019 0:12,35.45,3260000000000.0,8,Rural
North Jaime,5/6/2019 0:58,41.18,7330000000000.0,1,Rural
North Jaime,4/4/2019 1:58,43.86,8200000000000.0,1,Rural
South Marychester,4/23/2019 12:21,25.94,2940000000000.0,1,Rural
North Holly,1/23/2019 6:52,40.24,3920000000000.0,8,Rural
Michaelberg,5/2/2019 11:57,52.71,5650000000000.0,6,Rural
West Heather,2/22/2019 1:46,33.38,5550000000000.0,4,Rural
Bradshawfurt,2/23/2019 12:00,37.05,2070000000000.0,7,Rural
Penaborough,1/14/2019 15:58,54.1,433000000000.0,6,Rural
New Ryantown,4/30/2019 1:50,50.81,5360000000000.0,2,Rural
Michaelberg,1/19/2019 12:38,38.68,103000000000.0,6,Rural
Taylorhaven,4/1/2019 16:37,54.65,9100000000000.0,1,Rural
South Jennifer,4/2/2019 10:26,14.11,3830000000000.0,7,Rural
Bradshawfurt,4/10/2019 9:47,19.07,739000000000.0,7,Rural
Taylorhaven,3/5/2019 4:46,29.45,2160000000000.0,1,Rural
Harringtonfort,2/17/2019 4:42,30.58,6840000000000.0,4,Rural
Randallchester,2/11/2019 5:42,25.78,9010000000000.0,9,Rural
New Ryantown,4/5/2019 21:38,50.98,4830000000000.0,2,Rural
Penaborough,2/3/2019 17:15,51.8,5380000000000.0,6,Rural
South Jennifer,4/10/2019 20:46,43.25,624000000000.0,7,Rural
Lake Jamie,4/30/2019 21:26,37.33,6760000000000.0,4,Rural
Harringtonfort,4/16/2019 16:30,17.39,4020000000000.0,4,Rural
South Jennifer,1/30/2019 1:40,37.05,9550000000000.0,7,Rural
Bradshawfurt,1/19/2019 20:21,56.78,1250000000000.0,7,Rural
Jessicaport,5/1/2019 8:14,22.44,3730000000000.0,1,Rural
Lake Latoyabury,3/29/2019 9:11,13.84,7910000000000.0,2,Rural
Lake Jamie,1/18/2019 7:36,43.57,1170000000000.0,4,Rural
Randallchester,3/25/2019 13:36,10.37,3220000000000.0,9,Rural
Harringtonfort,3/10/2019 10:11,19.02,6720000000000.0,4,Rural
Lake Latoyabury,1/24/2019 13:32,34.74,5960000000000.0,2,Rural
